0,20484
3,12977,15073
27,141,5534,6957,11871,13139,14747,18384,25361
29,8309,21375,24397
30,276,421,535,1165,1530,1747,2070,2278,2445,2448,2835,2972,3035,3696,3880,3898,3955,4067,4167,4367,4649,4825,4954,4965,4994,5233,5292,5866,6358,6732,6762,6938,7430,7808,8018,8374,8952,9695,9936,10708,10735,11036,11123,11220,11333,11788,11913,12018,13173,13649,13750,13761,14053,14652,15770,15865,15927,16198,16539,17880,18221,18606,19811,20119,20347,20611,21331,21631,22024,22258,22486,22728,22929,23116,23168,23353,23366,23393,23928,23997,24213,24384,25684,25686,26129,26274,26334,27842,27873
32,23800
59,15686
80,10989,21612
84,16613
112,2567
138,1319,1966,3035,4232,8846,10961,14747,15897,19987,20902,25495,28025
157,15074
161,1175,15662
205,9625
219,14693
220,345,371,564,592,683,919,1179,1327,1488,1732,2058,2118,2156,2271,2332,2570,2839,2861,2930,3087,3203,3497,3515,3606,3733,4095,4327,4408,4535,4555,4577,4683,4754,4806,4976,5503,5531,5857,5861,5869,6101,6296,6297,6418,6567,6647,6665,6827,6895,6949,7004,7061,7195,7282,7288,7322,7558,7618,7660,7667,7975,8013,8043,8077,8116,8361,8362,8415,8465,8667,8716,8892,8893,8968,9064,9566,9601,9738,9890,10285,10352,10531,10888,10954,11026,11254,11265,11275,11311,11473,11586,11703,11729,11843,11982,12136,12199,12367,12555,12621,12812,12915,13298,13633,13678,13695,13963,14036,14100,14638,14646,14714,14755,14917,14940,14973,15072,15225,15386,15416,15585,15753,15845,15901,16069,16278,16558,16710,16829,17080,17256,17393,17829,18059,18071,18191,18436,18535,18550,18583,18692,18726,18762,19352,19655,19680,19693,19750,19863,19924,19994,20145,20337,20773,21377,21454,21457,21463,21673,21866,22073,22159,22166,22268,22351,22546,22637,22779,22806,22949,23094,23141,23447,23518,23614,23668,23815,23881,24161,24175,24462,24706,24771,24924,25153,25347,25429,25515,25529,25702,25704,25711,25804,26531,26546,27074,27093,27525,27738
230,25964
238,6879
258,4196
272,8981
274,5225,7275,7314,10670,18567,22826
289,1268,3429,3435,3944,4844,5532,5857,6227,6333,8958,10022,12745,12773,13148,13873,14356,15084,15519,16374,17432,17613,18216,21739,23310,24380,25129,25137
292,24220
310,652,1006,1621,2003,2736,2935,3417,3527,4557,5395,6420,6550,6812,7378,7999,8210,8669,8794,9330,9696,9778,9935,11648,12288,12742,14286,14433,14472,14745,14839,15640,15669,16631,16795,17068,17930,18636,18878,19304,19444,21364,21739,22708,23852,24507,25918,26471,26802,26829
334,21866,27369
335,194,421,572,1246,1599,3040,3880,4054,6236,6481,6853,7552,7747,8018,8345,10168,10647,11399,12698,13549,14053,14740,15948,16845,18221,18350,18744,19695,19826,20003,20369,20808,22188,24718,25686,26187,27301,27526
347,25040
348,6400,9702,9810,12753,15650,19692
362,10988,11515,13466,15447,15781,16460,23945,25363
415,7210,13587
433,12318,16186,22719
449,47,375,716,763,1123,1231,1299,1478,1787,1917,2334,2669,2691,3222,3257,3325,3434,3518,3588,3665,3788,3800,4096,4106,4114,4167,4435,4842,4930,4998,5089,5267,5392,5405,5547,5738,5910,6016,6310,6344,6390,6466,6494,6525,6611,6847,6897,6944,7115,7124,7133,7173,7257,7370,7430,7799,8090,8544,8816,8883,9380,9415,9457,9790,10217,10268,10414,10467,10763,10949,11002,11200,11250,11430,11480,11674,11925,12431,12483,12544,12874,12922,13255,13307,13425,13591,13798,13808,13842,13955,14154,14200,14478,14487,14602,14624,14650,14768,14810,14843,15292,15343,15561,15669,15756,16084,16193,16209,16291,16473,16539,16571,16574,16695,17108,17130,17328,17586,17594,17674,17699,17742,17839,17959,18001,18141,18256,18355,18553,18628,18781,18793,18829,18883,18886,19056,19096,19136,19226,19330,19420,19442,19491,19496,20346,20544,20819,21785,21941,22173,22342,22624,22747,23063,23297,23410,23430,23685,23950,23998,24005,24158,24183,24267,24457,24469,24538,24773,24820,24821,24840,24857,25229,25251,25521,25544,25550,25858,25907,25972,26186,26275,26528,26607,26672,27157,27534,27607,27657,27767,27862,27875,27880,27986,28022
454,400,814,1086,1326,1473,1821,3461,3777,4497,5442,7474,7504,8247,8319,9384,9956,10442,10570,10737,11858,13519,13766,13873,16122,16219,17631,18979,19368,19478,19542,19588,19614,19745,20131,20502,20905,21849,22292,22391,22937,23561,24206,25066,26655,27590,27742
462,4012
463,345,371,564,592,683,919,1179,1327,1488,1732,2058,2118,2156,2271,2332,2570,2839,2861,2930,3087,3203,3497,3515,3606,3733,4095,4327,4408,4535,4555,4577,4683,4754,4806,4976,5503,5531,5857,5861,5869,6101,6296,6297,6418,6567,6647,6665,6827,6895,6949,7004,7061,7195,7282,7288,7322,7558,7618,7660,7667,7975,8013,8043,8077,8116,8361,8362,8415,8465,8667,8716,8892,8893,8968,9064,9566,9601,9738,9890,10285,10352,10531,10888,10954,11026,11254,11265,11275,11311,11473,11586,11703,11729,11843,11982,12136,12199,12367,12555,12621,12812,12915,13298,13633,13678,13695,13963,14036,14100,14638,14646,14714,14755,14917,14940,14973,15072,15225,15386,15416,15585,15753,15845,15901,16069,16278,16558,16710,16829,17080,17256,17393,17829,18059,18071,18191,18436,18535,18550,18583,18692,18726,18762,19352,19655,19680,19693,19750,19863,19924,19994,20145,20337,20773,21377,21454,21457,21463,21673,21866,22073,22159,22166,22268,22351,22546,22637,22779,22806,22949,23094,23141,23447,23518,23614,23668,23815,23881,24161,24175,24462,24706,24771,24924,25153,25347,25429,25515,25529,25702,25704,25711,25804,26531,26546,27074,27093,27525,27738
466,922,1204,1537,2572,2852,3789,3804,3898,4016,4237,4748,5048,5080,5262,6185,6242,6343,6533,6631,7056,7176,7552,7894,8065,8426,8547,9823,9933,10462,10553,10592,10850,12176,12639,12803,13495,14379,14702,15630,16339,17587,17590,17622,17781,18128,18313,18377,18565,20251,20685,21267,21637,22009,22469,22476,22527,22860,22908,23086,23309,23323,23335,23370,23580,23745,23801,23844,24166,24209,24405,24471,24494,24588,24730,24952,25888,25896,26231,26702,27069,27149,27500,27556,27824,27875,27916
490,24913
494,421
534,7026
544,990,1093,1438,1785,1954,2070,2150,2497,3413,4020,4086,4137,4247,4324,4504,4629,4699,4708,5097,5789,5978,6196,6250,6432,6747,6915,7004,7340,8001,8215,8243,8537,8798,8820,8893,9512,9681,9869,10130,10264,10531,10759,10987,11201,11203,11732,12032,13480,13677,14007,14113,14550,14572,14791,14794,15412,15507,15584,15629,15731,15889,16157,16523,16540,16557,16744,16907,16997,17159,17195,17238,17644,17696,17907,18042,18588,18693,18940,19046,19430,19655,19667,19740,19770,19862,20030,20146,20244,20383,20962,20977,21122,21133,21439,22111,22337,22431,22878,23141,23683,23740,24398,24473,24657,24745,24799,24810,24816,24914,24924,25330,25555,25930,26010,26115,26229,26415,26512,26636,27061,27309,27347,27360,27605,27783,27880,27942
546,2150
